n,d1,d2,d3
303,0.811200,1.738880,0.273396 
304,0.811200,1.758640,0.271432 
305,0.811200,1.778400,0.273437 
306,0.811200,1.798160,0.285055 
307,0.811200,1.817920,0.284986 
308,0.811200,1.837680,0.286302 
309,0.811200,1.857440,0.285942 
310,0.811200,1.877200,0.287796 
311,0.811200,1.896960,0.286686 
312,0.811200,1.916720,0.285180 
313,0.811200,1.936480,0.287071 
314,0.811200,1.956240,0.291469 
315,0.811200,1.976000,0.291631 
316,0.811200,1.995760,0.299114 
317,0.811200,2.015520,0.297930 
318,0.811200,2.035280,0.297151 
319,0.811200,2.055040,0.268891 
320,0.811200,2.074800,0.269246 
321,0.811200,2.094560,0.270430 
322,0.811200,2.114320,0.274659 
323,0.811200,2.134080,0.276543 
324,0.811200,2.153840,0.276601 
325,0.811200,2.173600,0.277230 
326,0.873600,1.699360,0.273865 
327,0.873600,1.719120,0.268608 
328,0.873600,1.738880,0.284959 
329,0.873600,1.758640,0.285860 
330,0.873600,1.778400,0.285396 
331,0.873600,1.798160,0.286739 
332,0.873600,1.817920,0.286654 
333,0.873600,1.837680,0.285723 
334,0.873600,1.857440,0.284097 
335,0.873600,1.877200,0.286425 
336,0.873600,1.896960,0.289193 
337,0.873600,1.916720,0.287153 
338,0.873600,1.936480,0.295214 
339,0.873600,1.956240,0.296669 
340,0.873600,1.976000,0.300972 
341,0.873600,1.995760,0.267797 
342,0.873600,2.015520,0.267131 
343,0.873600,2.035280,0.266143 
344,0.873600,2.055040,0.269006 
345,0.873600,2.074800,0.270648 
346,0.873600,2.094560,0.269915 
347,0.873600,2.114320,0.271791 
348,0.873600,2.134080,0.274773 
349,0.873600,2.153840,0.272810 
350,0.873600,2.173600,0.271527 
351,0.936000,1.699360,0.288942 
352,0.936000,1.719120,0.286565 
353,0.936000,1.738880,0.289221 
354,0.936000,1.758640,0.287728 
355,0.936000,1.778400,0.285510 
356,0.936000,1.798160,0.287371 
357,0.936000,1.817920,0.285398 
358,0.936000,1.837680,0.288773 
359,0.936000,1.857440,0.289193 
360,0.936000,1.877200,0.299925 
361,0.936000,1.896960,0.298666 
362,0.936000,1.916720,0.294434 
363,0.936000,1.936480,0.267280 
364,0.936000,1.956240,0.267546 
365,0.936000,1.976000,0.267655 
366,0.936000,1.995760,0.267745 
367,0.936000,2.015520,0.267227 
368,0.936000,2.035280,0.265439 
369,0.936000,2.055040,0.266043 
370,0.936000,2.074800,0.268077 
371,0.936000,2.094560,0.267376 
372,0.936000,2.114320,0.265991 
373,0.936000,2.134080,0.267801 
374,0.936000,2.153840,0.266593 
375,0.936000,2.173600,0.267623 
376,0.998400,1.699360,0.292477 
377,0.998400,1.719120,0.289109 
378,0.998400,1.738880,0.290752 
379,0.998400,1.758640,0.291634 
380,0.998400,1.778400,0.292097 
381,0.998400,1.798160,0.292061 
382,0.998400,1.817920,0.298823 
383,0.998400,1.837680,0.300086 
384,0.998400,1.857440,0.298049 
385,0.998400,1.877200,0.269645 
386,0.998400,1.896960,0.269763 
387,0.998400,1.916720,0.267065 
388,0.998400,1.936480,0.268116 
389,0.998400,1.956240,0.269077 
390,0.998400,1.976000,0.268888 
391,0.998400,1.995760,0.267547 
392,0.998400,2.015520,0.265936 
